id,year,state_name,state_code,district_name,district_code,region,population_group,no_of_offices,no_of_accounts,deposit_amount,log_no_of_offices,log_no_of_accounts,log_deposit_amount
10304,2020,Uttar Pradesh,9,Firozabad,143,Central Region,Semi-urban,39,822,2019,3.6888794541139363,6.71295620067707,7.61085279039525
10305,2020,Uttar Pradesh,9,Firozabad,143,Central Region,Urban,68,1313,5267,4.23410650459726,7.1808311990445555,8.569406062863171
10306,2020,Uttar Pradesh,9,Gautam Buddha Nagar,144,Central Region,Rural,78,727,3512,4.3694478524670215,6.590301048196686,8.164225652265827
10307,2020,Uttar Pradesh,9,Gautam Buddha Nagar,144,Central Region,Semi-urban,54,588,3566,4.007333185232471,6.3784261836515865,8.17948018535889
10308,2020,Uttar Pradesh,9,Gautam Buddha Nagar,144,Central Region,Urban,425,5950,100951,6.054439346269371,8.691314551644853,11.522400435332747
10309,2020,Uttar Pradesh,9,Ghaziabad,145,Central Region,Rural,44,425,1822,3.8066624897703196,6.054439346269371,7.508238774678663
10310,2020,Uttar Pradesh,9,Ghaziabad,145,Central Region,Semi-urban,34,434,1606,3.5553480614894135,6.075346031088684,7.382124365737512
10311,2020,Uttar Pradesh,9,Ghaziabad,145,Central Region,Urban,37,788,3478,3.6375861597263857,6.670766320845874,8.154500175151941
10312,2020,Uttar Pradesh,9,Ghaziabad,145,Central Region,Metropolitan,379,4509,52204,5.940171252720432,8.414052432496725,10.862933554724211
10313,2020,Uttar Pradesh,9,Ghazipur,146,Central Region,Rural,179,3381,7505,5.19295685089021,8.126222529458525,8.923457979694966
10314,2020,Uttar Pradesh,9,Ghazipur,146,Central Region,Semi-urban,61,1281,4163,4.127134385045092,7.156176637480615,8.33423142973486
10315,2020,Uttar Pradesh,9,Ghazipur,146,Central Region,Urban,42,623,3737,3.7612001156935624,6.436150368369428,8.226305988015508
10316,2020,Uttar Pradesh,9,Gonda,147,Central Region,Rural,149,2845,4610,5.0106352940962555,7.953669778649798,8.436200032206706
10317,2020,Uttar Pradesh,9,Gonda,147,Central Region,Semi-urban,38,864,1527,3.6635616461296463,6.762729506931879,7.331714969726466
10318,2020,Uttar Pradesh,9,Gonda,147,Central Region,Urban,47,557,3003,3.871201010907891,6.324358962381311,8.007700012884026
10319,2020,Uttar Pradesh,9,Gorakhpur,148,Central Region,Rural,176,3550,8268,5.176149732573829,8.174984532943087,9.020268861722167
10320,2020,Uttar Pradesh,9,Gorakhpur,148,Central Region,Semi-urban,61,1004,2706,4.127134385045092,6.912742820493176,7.903596289614301
10321,2020,Uttar Pradesh,9,Gorakhpur,148,Central Region,Urban,204,2463,20762,5.3230099791384085,7.80954132465341,9.940927835509973
10322,2020,Uttar Pradesh,9,Hamirpur,17,Central Region,Rural,49,595,852,3.912023005428146,6.39024066706535,6.748759547491679
10323,2020,Uttar Pradesh,9,Hamirpur,17,Central Region,Semi-urban,54,877,2690,4.007333185232471,6.777646593635117,7.897668150726906
10324,2020,Uttar Pradesh,9,Hardoi,150,Central Region,Rural,143,2554,3173,4.969813299576001,7.845807502637805,8.062747901086354
10325,2020,Uttar Pradesh,9,Hardoi,150,Central Region,Semi-urban,57,1410,2782,4.060443010546419,7.252053951852814,7.931284761525891
10326,2020,Uttar Pradesh,9,Hardoi,150,Central Region,Urban,38,579,3425,3.6635616461296463,6.363028103540465,8.139148678884066
10327,2020,Uttar Pradesh,9,Hathras,163,Central Region,Rural,57,696,1085,4.060443010546419,6.546785410760524,6.990256500493881
10328,2020,Uttar Pradesh,9,Hathras,163,Central Region,Semi-urban,36,725,1639,3.6109179126442243,6.587550014824796,7.402451520818244
10329,2020,Uttar Pradesh,9,Hathras,163,Central Region,Urban,43,525,2572,3.784189633918261,6.26530121273771,7.8528278122817445
10330,2020,Uttar Pradesh,9,Jalaun,151,Central Region,Rural,58,896,1288,4.07753744390572,6.799055862058796,7.161622002939187
10331,2020,Uttar Pradesh,9,Jalaun,151,Central Region,Semi-urban,39,781,1828,3.6888794541139363,6.661854740545311,7.511524648390866
10332,2020,Uttar Pradesh,9,Jalaun,151,Central Region,Urban,33,503,2812,3.5263605246161616,6.222576268071369,7.9420068084898565
10333,2020,Uttar Pradesh,9,Jaunpur,152,Central Region,Rural,239,4854,8966,5.480638923341991,8.487764380725425,9.101306450952048
10334,2020,Uttar Pradesh,9,Jaunpur,152,Central Region,Semi-urban,54,1154,3105,4.007333185232471,7.051855622955894,8.041091003708633
10335,2020,Uttar Pradesh,9,Jaunpur,152,Central Region,Urban,50,733,4835,3.9318256327243257,6.598509028614515,8.483843211734683
10336,2020,Uttar Pradesh,9,Jhansi,153,Central Region,Rural,51,711,1608,3.9512437185814275,6.568077911411976,7.3833681469923835
10337,2020,Uttar Pradesh,9,Jhansi,153,Central Region,Semi-urban,54,1030,2812,4.007333185232471,6.93828448401696,7.9420068084898565
10338,2020,Uttar Pradesh,9,Jhansi,153,Central Region,Urban,109,1373,11223,4.700480365792417,7.2254814727822945,9.325809621782296
10339,2020,Uttar Pradesh,9,Amroha,154,Central Region,Rural,117,1316,1996,4.770684624465665,7.183111701743281,7.599401333415815
10340,2020,Uttar Pradesh,9,Amroha,154,Central Region,Semi-urban,51,833,1898,3.9512437185814275,6.726233402358747,7.549082710812286
10341,2020,Uttar Pradesh,9,Amroha,154,Central Region,Urban,31,434,1518,3.4657359027997265,6.075346031088684,7.325807502595773
10342,2020,Uttar Pradesh,9,Kannauj,155,Central Region,Rural,53,771,1027,3.9889840465642745,6.648984550024776,6.93537044601511
10343,2020,Uttar Pradesh,9,Kannauj,155,Central Region,Semi-urban,75,1271,3496,4.330733340286331,7.148345743900068,8.159660737063376
10344,2020,Uttar Pradesh,9,Kanpur Dehat,156,Central Region,Rural,113,1705,3142,4.736198448394496,7.441906728051625,8.052933036797567
10345,2020,Uttar Pradesh,9,Kanpur Dehat,156,Central Region,Semi-urban,49,866,2239,3.912023005428146,6.7650389767805414,7.7142311448490855
10346,2020,Uttar Pradesh,9,Kanpur Nagar,157,Central Region,Rural,96,1265,2882,4.574710978503383,7.143617602704121,7.9665866976384025
10347,2020,Uttar Pradesh,9,Kanpur Nagar,157,Central Region,Semi-urban,40,600,1694,3.713572066704308,6.398594934535208,7.43543801981455
10348,2020,Uttar Pradesh,9,Kanpur Nagar,157,Central Region,Metropolitan,544,6650,61385,6.300785794663244,8.802522498284421,11.024937075106996
10349,2020,Uttar Pradesh,9,Kasganj,633,Central Region,Rural,34,356,423,3.5553480614894135,5.877735781779639,6.049733455231958
10350,2020,Uttar Pradesh,9,Kasganj,633,Central Region,Semi-urban,28,746,1071,3.367295829986474,6.616065185132817,6.977281341630747
10351,2020,Uttar Pradesh,9,Kasganj,633,Central Region,Urban,25,423,1451,3.258096538021482,6.049733455231958,7.280697195384741
10352,2020,Uttar Pradesh,9,Kaushambi,158,Central Region,Rural,85,1263,2052,4.454347296253507,7.142036574706803,7.627057417018934
10353,2020,Uttar Pradesh,9,Kaushambi,158,Central Region,Semi-urban,42,613,1591,3.7612001156935624,6.419994928147142,7.3727463664043285
10354,2020,Uttar Pradesh,9,Kheri,159,Central Region,Rural,150,2498,2835,5.017279836814924,7.823645930834952,7.950149887652018
10355,2020,Uttar Pradesh,9,Kheri,159,Central Region,Semi-urban,80,1567,2944,4.394449154672439,7.357556200910353,7.987864096085687
10356,2020,Uttar Pradesh,9,Kheri,159,Central Region,Urban,37,550,2588,3.6375861597263857,6.311734809152915,7.859026979751538
10357,2020,Uttar Pradesh,9,Kushi Nagar,160,Central Region,Rural,133,3006,4560,4.897839799950911,8.008698182988528,8.4252971767117
10358,2020,Uttar Pradesh,9,Kushi Nagar,160,Central Region,Semi-urban,77,1644,3810,4.356708826689592,7.405495663199472,8.24564690087386
10359,2020,Uttar Pradesh,9,Lalitpur,161,Central Region,Rural,50,909,1165,3.9318256327243257,6.813444599510896,7.061334366910438
10360,2020,Uttar Pradesh,9,Lalitpur,161,Central Region,Semi-urban,10,230,450,2.3978952727983707,5.442417710521793,6.111467339502679
10361,2020,Uttar Pradesh,9,Lalitpur,161,Central Region,Urban,31,452,2023,3.4657359027997265,6.115892125483034,7.6128310304073565
10362,2020,Uttar Pradesh,9,Lucknow,162,Central Region,Rural,152,1638,6529,5.030437921392435,7.40184157874383,8.784162222270476
10363,2020,Uttar Pradesh,9,Lucknow,162,Central Region,Semi-urban,72,794,2854,4.290459441148391,6.678342114654332,7.956827122090111
10364,2020,Uttar Pradesh,9,Lucknow,162,Central Region,Metropolitan,837,8962,151608,6.731018100482083,9.100860271357362,11.929060117182889
10365,2020,Uttar Pradesh,9,Maharajganj,164,Central Region,Rural,103,2324,3127,4.6443908991413725,7.751475318021456,8.048149101665201
10366,2020,Uttar Pradesh,9,Maharajganj,164,Central Region,Semi-urban,56,902,2183,4.04305126783455,6.805722553416985,7.688913336864796
10367,2020,Uttar Pradesh,9,Mahoba,165,Central Region,Rural,21,451,680,3.091042453358316,6.113682179832232,6.523562306149512
10368,2020,Uttar Pradesh,9,Mahoba,165,Central Region,Semi-urban,40,686,2509,3.713572066704308,6.532334292222349,7.828038032125829
10369,2020,Uttar Pradesh,9,Mainpuri,166,Central Region,Rural,52,741,1040,3.970291913552122,6.60934924316738,6.947937068614969
10370,2020,Uttar Pradesh,9,Mainpuri,166,Central Region,Semi-urban,30,993,1806,3.4339872044851463,6.901737206656574,7.499423290592229
10371,2020,Uttar Pradesh,9,Mainpuri,166,Central Region,Urban,32,523,2806,3.4965075614664802,6.261491684321042,7.939871576361883
10372,2020,Uttar Pradesh,9,Mathura,167,Central Region,Rural,85,1099,2207,4.454347296253507,7.003065458786462,7.699842407396986
10373,2020,Uttar Pradesh,9,Mathura,167,Central Region,Semi-urban,108,1435,5130,4.6913478822291435,7.269616749608169,8.543055850941965
10374,2020,Uttar Pradesh,9,Mathura,167,Central Region,Urban,87,1007,8237,4.477336814478207,6.915723448631314,9.016512874996026
10375,2020,Uttar Pradesh,9,Mau,168,Central Region,Rural,93,1845,4059,4.543294782270004,7.520776415062797,8.308938252595778
10376,2020,Uttar Pradesh,9,Mau,168,Central Region,Semi-urban,39,898,2384,3.6888794541139363,6.80128303447162,7.776954403322442
10377,2020,Uttar Pradesh,9,Mau,168,Central Region,Urban,33,571,2659,3.5263605246161616,6.349138991379798,7.886081401775745
10378,2020,Uttar Pradesh,9,Meerut,169,Central Region,Rural,119,1362,3313,4.787491742782046,7.217443431696533,8.105911197986508
10379,2020,Uttar Pradesh,9,Meerut,169,Central Region,Semi-urban,70,1221,2982,4.2626798770413155,7.108244139731541,8.000684784514748
10380,2020,Uttar Pradesh,9,Meerut,169,Central Region,Metropolitan,288,3435,27220,5.666426688112432,8.142063283104147,10.211744013223518
10381,2020,Uttar Pradesh,9,Mirzapur,170,Central Region,Rural,126,2302,4135,4.844187086458591,7.741967899820685,8.327484416188264
10382,2020,Uttar Pradesh,9,Mirzapur,170,Central Region,Semi-urban,24,416,1161,3.2188758248682006,6.0330862217988015,7.057897937411856
10383,2020,Uttar Pradesh,9,Mirzapur,170,Central Region,Urban,49,654,3645,3.912023005428146,6.484635235635252,8.201385955238608
10384,2020,Uttar Pradesh,9,Moradabad,171,Central Region,Rural,139,1700,2262,4.941642422609304,7.438971592395862,7.724446645633537
10385,2020,Uttar Pradesh,9,Moradabad,171,Central Region,Semi-urban,53,1049,1901,3.9889840465642745,6.956545443151569,7.550661243105336
10386,2020,Uttar Pradesh,9,Moradabad,171,Central Region,Urban,154,1931,12913,5.043425116919247,7.566311014772463,9.466067273186413
10387,2020,Uttar Pradesh,9,Muzaffarnagar,172,Central Region,Rural,97,951,2020,4.584967478670572,6.858565034791365,7.611347717403621
10388,2020,Uttar Pradesh,9,Muzaffarnagar,172,Central Region,Semi-urban,100,1607,3801,4.61512051684126,7.382746449738912,8.243282523048375
10389,2020,Uttar Pradesh,9,Muzaffarnagar,172,Central Region,Urban,87,1124,6916,4.477336814478207,7.025538314638521,8.841737428600585
10390,2020,Uttar Pradesh,9,Hapur,661,Central Region,Rural,57,598,1476,4.060443010546419,6.395261598115449,7.29776828253138
10391,2020,Uttar Pradesh,9,Hapur,661,Central Region,Semi-urban,36,489,1318,3.6109179126442243,6.194405391104672,7.1846291527173145
10392,2020,Uttar Pradesh,9,Hapur,661,Central Region,Urban,47,618,3540,3.871201010907891,6.428105272684596,8.172164452111904
10393,2020,Uttar Pradesh,9,Pilibhit,173,Central Region,Rural,76,1112,1272,4.343805421853684,7.014814351275545,7.149131598557407
10394,2020,Uttar Pradesh,9,Pilibhit,173,Central Region,Semi-urban,40,819,1511,3.713572066704308,6.709304340258298,7.321188556739478
10395,2020,Uttar Pradesh,9,Pilibhit,173,Central Region,Urban,33,436,2125,3.5263605246161616,6.07993319509559,7.661997558901893
10396,2020,Uttar Pradesh,9,Shamli,660,Central Region,Rural,32,314,654,3.4965075614664802,5.752572638825633,6.484635235635252
10397,2020,Uttar Pradesh,9,Shamli,660,Central Region,Semi-urban,39,743,1457,3.6888794541139363,6.612041034833092,7.284820912568604
10398,2020,Uttar Pradesh,9,Shamli,660,Central Region,Urban,29,372,1705,3.4011973816621555,5.921578419643816,7.441906728051625
10399,2020,Uttar Pradesh,9,Pratapgarh,629,Central Region,Rural,191,3647,6987,5.2574953720277815,8.201934351194222,8.851949671253948
10400,2020,Uttar Pradesh,9,Pratapgarh,629,Central Region,Semi-urban,57,932,3822,4.060443010546419,6.838405200847344,8.248790733696413
10401,2020,Uttar Pradesh,9,Prayagraj,120,Central Region,Rural,239,4248,7623,5.480638923341991,8.354438940114811,8.939056445334039
10402,2020,Uttar Pradesh,9,Prayagraj,120,Central Region,Semi-urban,67,1491,4142,4.219507705176107,7.307872780763706,8.329175442077402
10403,2020,Uttar Pradesh,9,Prayagraj,120,Central Region,Metropolitan,279,3568,35602,5.634789603169249,8.18004072349016,10.480185182952555
10404,2020,Uttar Pradesh,9,Rae Bareli,175,Central Region,Rural,194,2444,4834,5.272999558563747,7.801800401908973,8.483636407887394
10405,2020,Uttar Pradesh,9,Rae Bareli,175,Central Region,Semi-urban,63,868,2204,4.1588830833596715,6.767343125265392,7.6984827878809465
10406,2020,Uttar Pradesh,9,Rae Bareli,175,Central Region,Urban,46,704,3758,3.8501476017100584,6.558197802812269,8.231908243564177
10407,2020,Uttar Pradesh,9,Rampur,176,Central Region,Rural,109,1200,1345,4.700480365792417,7.0909098220799835,7.204892510204673
10408,2020,Uttar Pradesh,9,Rampur,176,Central Region,Semi-urban,54,847,1454,4.007333185232471,6.742880635791903,7.282761179605593
10409,2020,Uttar Pradesh,9,Rampur,176,Central Region,Urban,41,597,2844,3.7376696182833684,6.393590753950631,7.953318346560431
10410,2020,Uttar Pradesh,9,Saharanpur,177,Central Region,Rural,108,1587,2440,4.6913478822291435,7.370230641807081,7.80016307039296
10411,2020,Uttar Pradesh,9,Saharanpur,177,Central Region,Semi-urban,89,1533,2960,4.499809670330265,7.335633981927201,7.993282328101591
10412,2020,Uttar Pradesh,9,Saharanpur,177,Central Region,Urban,112,1503,8395,4.727387818712341,7.315883504509785,9.035510680940524
10413,2020,Uttar Pradesh,9,Sant Kabeer Nagar,178,Central Region,Rural,84,1790,2361,4.442651256490317,7.490529402060711,7.767263996757308
10414,2020,Uttar Pradesh,9,Sant Kabeer Nagar,178,Central Region,Semi-urban,40,590,1954,3.713572066704308,6.3818160174060985,7.578145472419466
10415,2020,Uttar Pradesh,9,Bhadohi,179,Central Region,Rural,72,1281,2453,4.290459441148391,7.156176637480615,7.805474625270857
10416,2020,Uttar Pradesh,9,Bhadohi,179,Central Region,Semi-urban,60,939,3233,4.110873864173311,6.84587987526405,8.081475040137052
10417,2020,Uttar Pradesh,9,Shahjahanpur,180,Central Region,Rural,121,1864,2053,4.804021044733257,7.5310163320779155,7.627544390488503
10418,2020,Uttar Pradesh,9,Shahjahanpur,180,Central Region,Semi-urban,56,1053,2053,4.04305126783455,6.960347729101308,7.627544390488503
10419,2020,Uttar Pradesh,9,Shahjahanpur,180,Central Region,Urban,51,705,4156,3.9512437185814275,6.559615237493242,8.332548939252638
10420,2020,Uttar Pradesh,9,Shravasti,181,Central Region,Rural,52,974,1133,3.970291913552122,6.882437470997847,7.033506484287697
10421,2020,Uttar Pradesh,9,Shravasti,181,Central Region,Semi-urban,22,279,704,3.1354942159291497,5.634789603169249,6.558197802812269
10422,2020,Uttar Pradesh,9,Siddharth Nagar,182,Central Region,Rural,115,2396,3944,4.7535901911063645,7.781973234434385,8.280204233279974
10423,2020,Uttar Pradesh,9,Siddharth Nagar,182,Central Region,Semi-urban,36,407,1423,3.6109179126442243,6.0112671744041615,7.261225091971921
10424,2020,Uttar Pradesh,9,Sitapur,183,Central Region,Rural,176,2786,2834,5.176149732573829,7.932721027481948,7.949797216161852
10425,2020,Uttar Pradesh,9,Sitapur,183,Central Region,Semi-urban,74,1410,2798,4.31748811353631,7.252053951852814,7.937017489515454
10426,2020,Uttar Pradesh,9,Sitapur,183,Central Region,Urban,45,665,3516,3.828641396489095,6.501289670540389,8.165363632473982
10427,2020,Uttar Pradesh,9,Sonbhadra,184,Central Region,Rural,71,1396,3379,4.276666119016055,7.242082359256962,8.125630988477065
10428,2020,Uttar Pradesh,9,Sonbhadra,184,Central Region,Semi-urban,85,1113,5371,4.454347296253507,7.01571242048723,8.588955557643128
10429,2020,Uttar Pradesh,9,Sultanpur,185,Central Region,Rural,130,2836,4758,4.875197323201151,7.950502434808851,8.46779284112111
10430,2020,Uttar Pradesh,9,Sultanpur,185,Central Region,Semi-urban,7,183,413,2.0794415416798357,5.214935757608986,6.025865973825314
10431,2020,Uttar Pradesh,9,Sultanpur,185,Central Region,Urban,39,552,3521,3.6888794541139363,6.315358001522335,8.166784289056151
10432,2020,Uttar Pradesh,9,Unnao,186,Central Region,Rural,127,2215,4160,4.852030263919617,7.703459047867175,8.333510708982942
10433,2020,Uttar Pradesh,9,Unnao,186,Central Region,Semi-urban,54,1013,2424,4.007333185232471,6.921658184151129,7.793586803371584
10434,2020,Uttar Pradesh,9,Unnao,186,Central Region,Urban,36,610,4079,3.6109179126442243,6.415096959171596,8.313852267398207
10435,2020,Uttar Pradesh,9,Varanasi,187,Central Region,Rural,164,2455,6068,5.10594547390058,7.806289289267033,8.710949125835855
10436,2020,Uttar Pradesh,9,Varanasi,187,Central Region,Semi-urban,35,554,2083,3.58351893845611,6.318968113746434,7.642044402873258
10437,2020,Uttar Pradesh,9,Varanasi,187,Central Region,Metropolitan,347,4047,37173,5.8522024797744745,8.305978210967302,10.523364871168297
10438,2020,Uttarakhand,5,Almora,45,Central Region,Rural,0,0,0,0.0,0.0,0.0
10439,2020,Uttarakhand,5,Almora,45,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
10440,2020,Uttarakhand,5,Bageshwar,46,Central Region,Rural,0,0,0,0.0,0.0,0.0
10441,2020,Uttarakhand,5,Chamoli,47,Central Region,Rural,0,0,0,0.0,0.0,0.0
10442,2020,Uttarakhand,5,Chamoli,47,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
10443,2020,Uttarakhand,5,Champawat,48,Central Region,Rural,0,0,0,0.0,0.0,0.0
10444,2020,Uttarakhand,5,Champawat,48,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
10445,2020,Uttarakhand,5,Dehradun,49,Central Region,Rural,0,0,0,0.0,0.0,0.0
10446,2020,Uttarakhand,5,Dehradun,49,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
10447,2020,Uttarakhand,5,Dehradun,49,Central Region,Urban,0,0,0,0.0,0.0,0.0
10448,2020,Uttarakhand,5,Pauri Garhwal,52,Central Region,Rural,0,0,0,0.0,0.0,0.0
10449,2020,Uttarakhand,5,Pauri Garhwal,52,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
10450,2020,Uttarakhand,5,Haridwar,50,Central Region,Rural,0,0,0,0.0,0.0,0.0
10451,2020,Uttarakhand,5,Haridwar,50,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
10452,2020,Uttarakhand,5,Haridwar,50,Central Region,Urban,0,0,0,0.0,0.0,0.0
10453,2020,Uttarakhand,5,Nainital,51,Central Region,Rural,0,0,0,0.0,0.0,0.0
10454,2020,Uttarakhand,5,Nainital,51,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
10455,2020,Uttarakhand,5,Nainital,51,Central Region,Urban,0,0,0,0.0,0.0,0.0
10456,2020,Uttarakhand,5,Pithoragarh,53,Central Region,Rural,0,0,0,0.0,0.0,0.0
10457,2020,Uttarakhand,5,Pithoragarh,53,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
10458,2020,Uttarakhand,5,Rudra Prayag,54,Central Region,Rural,0,0,0,0.0,0.0,0.0
10459,2020,Uttarakhand,5,Tehri Garhwal,55,Central Region,Rural,0,0,0,0.0,0.0,0.0
10460,2020,Uttarakhand,5,Tehri Garhwal,55,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
10461,2020,Uttarakhand,5,Udam Singh Nagar,56,Central Region,Rural,0,0,0,0.0,0.0,0.0
10462,2020,Uttarakhand,5,Udam Singh Nagar,56,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
10463,2020,Uttarakhand,5,Udam Singh Nagar,56,Central Region,Urban,0,0,0,0.0,0.0,0.0
10464,2020,Uttarakhand,5,Uttar Kashi,57,Central Region,Rural,0,0,0,0.0,0.0,0.0
10465,2020,Uttarakhand,5,Uttar Kashi,57,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
10466,2020,Uttarakhand,5,Almora,45,Central Region,Rural,84,775,2975,4.442651256490317,6.654152520183219,7.998335395952982
10467,2020,Uttarakhand,5,Almora,45,Central Region,Semi-urban,44,321,2358,3.8066624897703196,5.7745515455444085,7.765993079407675
10468,2020,Uttarakhand,5,Bageshwar,46,Central Region,Rural,49,439,1743,3.912023005428146,6.0867747269123065,7.463936604468925
10469,2020,Uttarakhand,5,Chamoli,47,Central Region,Rural,46,467,1898,3.8501476017100584,6.148468295917647,7.549082710812286
10470,2020,Uttarakhand,5,Chamoli,47,Central Region,Semi-urban,29,182,1042,3.4011973816621555,5.209486152841421,6.949856455000773
10471,2020,Uttarakhand,5,Champawat,48,Central Region,Rural,42,356,1750,3.7612001156935624,5.877735781779639,7.467942332285852
10472,2020,Uttarakhand,5,Champawat,48,Central Region,Semi-urban,13,89,401,2.6390573296152584,4.499809670330265,5.996452088619021
10473,2020,Uttarakhand,5,Dehradun,49,Central Region,Rural,149,1192,5375,5.0106352940962555,7.084226422097916,8.589699882202986
10474,2020,Uttarakhand,5,Dehradun,49,Central Region,Semi-urban,118,979,7750,4.77912349311153,6.887552571664617,8.955577146281511
10475,2020,Uttarakhand,5,Dehradun,49,Central Region,Urban,327,2767,58716,5.793013608384144,7.92588031673756,10.980484572065007
10476,2020,Uttarakhand,5,Pauri Garhwal,52,Central Region,Rural,108,868,3768,4.6913478822291435,6.767343125265392,8.234564993267135
10477,2020,Uttarakhand,5,Pauri Garhwal,52,Central Region,Semi-urban,64,509,4112,4.174387269895637,6.234410725718371,8.321907968230423
10478,2020,Uttarakhand,5,Haridwar,50,Central Region,Rural,72,1075,4451,4.290459441148391,6.98100574072173,8.401108712395436
10479,2020,Uttarakhand,5,Haridwar,50,Central Region,Semi-urban,55,671,1788,4.02535169073515,6.51025834052315,7.489412083508719
10480,2020,Uttarakhand,5,Haridwar,50,Central Region,Urban,152,1803,13636,5.030437921392435,7.4977617006225685,9.520541965857834
10481,2020,Uttarakhand,5,Nainital,51,Central Region,Rural,95,767,3321,4.564348191467836,6.643789733147672,8.10832229017324
10482,2020,Uttarakhand,5,Nainital,51,Central Region,Semi-urban,52,378,3167,3.970291913552122,5.937536205082426,8.060855752934316
10483,2020,Uttarakhand,5,Nainital,51,Central Region,Urban,91,759,7165,4.5217885770490405,6.633318433280377,8.8771028978649
